ID	Value
HED10898	[[প্রিয়াঙ্কা\N_NNP]]_NP [[নিজের\PR_PRF এই\DM_DMD ভ্রমণের\N_NN ছবি\N_NN]]_NP [[টুইট্যরে\N_NNP দিয়ে\V_VM_VNF লিখেছেন\V_VM_VF]]_VGF [[যে\RP_RPD]]_CCP [[সুন্দর\JJ মণিপুরে\N_NNP]]_NP [[মেরি\N_NNP কম\N_NNP]]_NP [[এবং\CC_CCD]]_CCP [[তার\PR_PRL স্বামী\N_NN ওনলার\N_NNP]]_NP [[যেভাবে\RB]]_RBP [[আমার\PR_PRP আতিথেয়তা\JJ করেছেন\V_VM_VF]]_VGF [[তা\PR_PRL খুবই\RP_INTF সুখকর\JJ অনুভূতি\N_NN]]_NP [[।\RD_PUNC]]_BLK
HED10899	[[চ্যাম্পিয়ানদের\N_NN ব্যাপারই\N_NN]]_NP [[আলাদা\JJ]]_JJP [[।\RD_PUNC]]_BLK
HED10900	[[আমি\PR_PRP]]_NP [[তার\PR_PRL থেকে\PSP]]_NP [[শিখছি\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10901	[[শোনা\V_VM_VNG যাচ্ছে\V_VM_VF]]_VGF [[যে\RP_RPD]]_CCP [[মেরি\N_NNP কমের\N_NNP বায়োপিক\JJ ফিল্মে\N_NN]]_NP [[প্রিয়াঙ্কা\N_NNP]]_NP [[তার\PR_PRL চরিত্রে\N_NN অভিনয়\N_NN করছেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10902	[[প্রিয়াঙ্কা\N_NNP]]_NP [[মেরি\N_NNP কমের\N_NNP সাথে\PSP]]_NP [[মণিপুরের\N_NNP সৌন্দর্যও\N_NN চেখে\V_VM_VNF দেখেছেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10903	[[প্রিয়ঙ্কা\N_NNP লিখছেন\V_VM_VF]]_VGF [[,\RD_PUNC]]_BLK [[বাস্তবে\N_NN]]_RBP [[মণিপুর\N_NNP]]_NP [[খুব\RP_INTF সুন্দর\JJ]]_JJP [[।\RD_PUNC]]_BLK
HED10904	[[মেরি\N_NNP কমের\N_NNP সাথে\PSP]]_NP [[ওখানে\PR_PRL]]_RBP [[ঘুরতে\V_VM_VINF]]_VGINF [[আমার\PR_PRP]]_NP [[খুব\RP_INTF মজা\N_NN লেগেছিল\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10905	[[টিপসের\N_NNP মালিক\N_NN কুমার\N_NNP তৌরানির\N_NNP ছেলে\N_NN গিরিশ\N_NNP কুমারের\N_NNP লঞ্চ\N_NNP সিনেমাকে\N_NN সফল\N_NN করার\V_VM_VNG জন্য\PSP]]_NP [[চেষ্টার\N_NN কোন\QT_QTF ত্রুটি\N_NN রাখা\V_VM_VNG হচ্ছে\V_VM_VF না\RP_NEG]]_VGF [[।\RD_PUNC]]_BLK
HED10906	[[প্রভুদেবার\N_NNP পরিচালনা\N_NN]]_NP [[,\RD_PUNC]]_BLK [[দক্ষিণের\N_NN হিট\JJ সিনেমার\N_NN রিমেক\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[জ্যাকলিন\N_NNP ফার্নডেজের\N_NNP আইটেম\N_NNP গান\N_NN]]_NP [[।\RD_PUNC]]_BLK
HED10907	[[সিনেমার\N_NN প্রমোশন\N_NN]]_NP [[কিছু\QT_QTF মাস\N_NN আগে\N_NN থেকে\PSP]]_NP [[শুরু\N_NN করে\V_VM_VNF দেওয়া\V_VM_VNG হয়েছিল\V_VAUX]]_VGF [[আর\CC_CCD]]_CCP [[কোন\QT_QTF সিনেমার\N_NN সাথে\PSP]]_NP [[যাতে\CC_CCS]]_CCP [[ক্ল্যাশ\N_NN না\RP_NEG করে\V_VM_VNF তা\PR_PRL মাথায়\N_NN রেখে\V_VM_VNF]]_VGNF [[এর\DM_DMD মুক্তির\N_NN তারিখও\N_NN]]_NP [[পিছিয়ে\V_VM_VNF দেওয়া\V_VM_VNG হয়েছিল\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10908	[[সিনেমার\N_NN প্রধান\JJ বিষয়\N_NN]]_NP [[হল\V_VAUX]]_VGF [[ভালোবাসা\N_NN]]_NP [[।\RD_PUNC]]_BLK
HED10909	[[নায়ক\N_NN গিরিশ\N_NNP কুমারের\N_NNP বিপরীতে\N_NN]]_NP [[আছেন\V_VM_VF]]_VGF [[শ্রুতি\N_NNP হাসান\N_NNP]]_NP [[।\RD_PUNC]]_BLK
HED10910	[[সোনু\N_NNP সুদও\N_NNP]]_NP [[এই\DM_DMD সিনেমাতে\N_NN]]_NP [[মূখ্য\JJ ভূমিকায়\N_NN রয়েছেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10911	[[দাউদ\N_NNP ইব্রাহিমের\N_NNP কুকর্ম\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[তা\PR_PRL নিয়ে\PSP]]_NP [[সমানে\RB]]_RBP [[চলতে\V_VM_VINF থাকা\V_VM_VNG ভারত\N_NNP -\RD_PUNC পাকিস্থানের\N_NNP মধ্যেকার\N_NN বির্তককে\N_NN মনে\N_NN রেখে\V_VM_VNF]]_VGNF [[এই\DM_DMD সিনেমার\N_NN গল্প\N_NN]]_NP [[তৈরি\N_NN করা\V_VM_VNG হয়েছে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10912	[[সিনেমাটি\N_NN একটি\QT_QTC কাল্পনিক\JJ যাত্রা\N_NN নিয়ে\PSP]]_NP [[যেখানে\PR_PRL]]_RBP [[চারজন\QT_QTC ইনটেলিজেন্স\N_NNP অফিসর\N_NN]]_NP [[ভারতের\N_NNP মোস্ট\JJ ওয়ান্টেডকে\N_NN দেশে\N_NN নিয়ে\V_VM_VNF আসতে\V_VM_VINF]]_VGINF [[করাচি\N_NNP যায়\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10913	[[সিনেমার\N_NN নির্দেশক\N_NN নিখিল\N_NNP আডবাণী\N_NNP]]_NP [[এই\DM_DMD সিনেমাতে\N_NN]]_NP [[নিজের\PR_PRF স্টাইল\N_NN ব্যবহার\N_NN করছেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HED10914	[[এখনো\RB]]_RBP [[পর্যন্ত\PSP]]_BLK [[তিনি\PR_PRL]]_NP [[‘\RD_PUNC]]_BLK [[দিল্লি\N_NNP সফারি\N_NNP]]_NP [[’\RD_PUNC]]_BLK [[ছাড়া\PSP]]_BLK [[বেশিরভাগ\QT_QTF]]_NP [[রোমান্টিক\JJ]]_JJP [[এবং\CC_CCD]]_CCP [[মাল্টিস্টারর\JJ]]_JJP [[সিনেমা\N_NN বানিয়েছেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10915	[[যদিও\CC_CCS]]_CCP [[,\RD_PUNC]]_CCP [[তিনি\PR_PRL]]_NP [[নিজের\PR_PRF কেরিয়ার\N_NN শুরু\N_NN করেছিলেন\V_VM_VF]]_VGF [[সুধীর\N_NNP মিশ্রার\N_NNP সিনেমা\N_NN দিয়ে\PSP]]_NP [[।\RD_PUNC]]_BLK
HED10916	[[এই\DM_DMD সিনেমাতে\N_NN মূখ্য\JJ ভূমিকায়\N_NN দেখা\V_VM_VNG যাবে\V_VM_VF]]_VGF [[ইরফান\N_NNP]]_NP [[,\RD_PUNC]]_CCP [[অর্জুন\N_NNP রামপাল\N_NNP]]_NP [[,\RD_PUNC]]_CCP [[শ্রুতি\N_NNP হাসান\N_NNP]]_NP [[এবং\CC_CCD]]_CCP [[হুমা\N_NNP কুরেশীকে\N_NNP]]_NP [[।\RD_PUNC]]_BLK
HED10917	[[অনেক\QT_QTF মুশকিলের\N_NN পর\PSP]]_NP [[প্রায়\RB]]_RBP [[এক\QT_QTC বছর\N_NN আগে\PSP তৈরী\N_NN হওয়া\V_VM_VNG এই\DM_DMD সিনেমাটি\N_NN]]_NP [[এখন\RB]]_RBP [[মুক্তি\N_NN পেতে\V_VM_VNF চলেছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10918	[[একে\PR_PRL সাহায্য\N_NN করেছেন\V_VM_VF]]_VGF [[কিরণ\N_NNP রাও\N_NNP]]_NP [[এবং\CC_CCD]]_CCP [[আমির\N_NNP খান\N_NNP]]_NP [[এবং\CC_CCD]]_CCP [[তাঁদের\PR_PRL উদ্যোগে\N_NN]]_NP [[ইউটিভি\N_NNP]]_NP [[দেশব্যপী\JJ রিলিজ\N_NN করছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10919	[[থিয়োরি\N_NNP অফ\N_NNP প্যারাডক্সের\N_NNP গল্প\N_NN অবলম্বনে\N_NN]]_NP [[সিনেমার\N_NN গল্প\N_NN গড়ে\V_VM_VNF উঠেছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10920	[[তিনজন\QT_QTC সুত্রধর\N_NN রয়েছে\V_VM_VF]]_VGF [[এবং\CC_CCD]]_CCP [[তিনজনের\QT_QTC আলাদা-আলাদা\JJ যাত্রা\N_NN]]_NP [[,\RD_PUNC কিন্তু\CC_CCS]]_CCP [[জীবনদর্শন\N_NN]]_NP [[একই\JJ]]_JJP [[।\RD_PUNC]]_BLK
HED10921	[[অর্থপূর্ণ\JJ সিনেমা\N_NN দেখতে\V_VM_VINF]]_VGINF [[যারা\PR_PRL]]_BLK [[পছন্দ\N_NN করেন\V_VM_VF]]_VGF [[তাদের\PR_PRP জন্য\PSP]]_NP [[এটি\DM_DMD]]_NP [[একটি\QT_QTC ভালো\JJ সিনেমা\N_NN]]_NP [[হিসেবে\RP_RPD]]_RBP [[প্রমাণিত\JJ]]_JJP [[হতে\V_VM_VINF পারে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10922	[[সিনেমার\N_NN পরিচালক\N_NN হলেন\V_VAUX]]_VGF [[আনন্দ\N_NNP গান্ধী\N_NNP]]_NP [[এবং\CC_CCD]]_CCP [[মূখ্য\JJ ভূমিকা\N_NN পালন\N_NN করেছেন\V_VM_VF সোহম\N_NNP শাহ\N_NNP]]_NP [[,\RD_PUNC]]_CCP [[অদিয়া-অল-কাফিস\N_NNP]]_NP [[,\RD_PUNC]]_CCP [[নিরজ\N_NNP কবি\N_NNP]]_NP [[।\RD_PUNC]]_BLK
HED10923	[[রাকেশ\N_NNP ওমপ্রকাশ\N_NNP মেহেরার\N_NNP সিনেমা\N_NN ‘\RD_PUNC ভাগ\N_NNP মিলখা\N_NNP ভাগ\N_NNP ’\RD_PUNC]]_NP [[মুম্বাইয়ের\N_NNP]]_NP [[সিঙ্গল\N_NN স্ক্রীন\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[মাল্টিপ্লেক্সে\N_NN]]_NP [[ভালো\JJ]]_RBP [[চলছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10924	[[এই\DM_DMD সিনেমা\N_NN]]_NP [[দিল্লি\N_NNP সহ\PSP উত্তর\JJ ভারতের\N_NNP অনেক\QT_QTF শহরেও\N_NN]]_NP [[দর্শকদের\N_NN]]_NP [[আর্কষণ\N_NN করছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10925	[[‘\RD_PUNC ভাগ\N_NNP মিলখা\N_NNP ভাগ\N_NNP ’\RD_PUNC]]_NP [[প্রথম\QT_QTO দিন\N_NN]]_NP [[প্রায়\RB]]_RBP [[৮.৯\QT_QTC কোটি\QT_QTC সংগ্রহ\N_NN করেছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10926	[[এখন\RB]]_RBP [[সফল\N_NN হওয়া\V_VM_VNG সিনেমার\N_NN ট্রেন্ড\N_NN]]_NP [[অনুযায়ী\RB]]_RBP [[শনিবার\N_NNP]]_NP [[এবং\CC_CCD]]_CCP [[রবিবারে\N_NNP]]_NP [[দর্শকদের\N_NN ভিড়\N_NN]]_NP [[দেখা\V_VM_VNG গেছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10927	[[এই\DM_DMD কারণে\N_NN]]_NP [[‘\RD_PUNC ভাগ\N_NNP মিলখা\N_NNP ভাগ\N_NNP ’\RD_PUNC]]_NP [[শনিবারে\N_NNP ১০.৫\QT_QTC কোটির\QT_QTC থেকে\PSP বেশি\JJ]]_NP [[এবং\CC_CCD]]_CCP [[রবিবারে\N_NNP ১২\QT_QTC কোটির\QT_QTC বেশি\JJ]]_NP [[সংগ্রহ\N_NN করেছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10928	[[সপ্তাহ\N_NN]]_NP [[শেষে\N_NN]]_RBP [[সিনেমার\N_NN সংগ্রহ\N_NN]]_NP [[ছিল\V_VAUX]]_VGF [[৩২\QT_QTC কোটির\QT_QTC চেয়ে\PSP]]_NP [[বেশি\JJ]]_JJP [[।\RD_PUNC]]_BLK
HED10929	[[রাকেশ\N_NNP ওম\N_NNP প্রকাশ\N_NNP মেহেরার\N_NNP সত্\JJ প্রচেষ্টা\N_NN]]_NP [[দর্শকের\N_NN বহুল\JJ প্রশংসা\N_NN পেয়েছে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10930	[[সোমবারে\N_NNP]]_NP [[এই\DM_DMD সিনেমার\N_NN সংগ্রহ\N_NN]]_NP [[আশাতীতভাবে\RB]]_RBP [[ভালো\JJ]]_JJP [[হয়েছে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10931	[[‘\RD_PUNC ভাগ\N_NNP মিলখা\N_NNP ভাগ\N_NNP ’\RD_PUNC সিনেমা\N_NN দেখে\V_VM_VNF]]_VGNF [[অনেক\QT_QTF সময়\N_NN]]_NP [[চোখে\N_NN জল\N_NN চলে\V_VM_VNF আসে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10932	[[বিশেষ\JJ করে\V_VM_VNF]]_RBP [[তখন\DM_DMR]]_RBP [[যখন\DM_DMR]]_RBP [[মিলখা\N_NNP]]_NP [[নিজের\PR_PRF জীবনে\N_NN আসা\V_VM_VNG সমস্যার\N_NN সাথে\PSP]]_NP [[নিজের\PR_PRF শুভচিন্তকদের\N_NN সাহায্যে\PSP]]_NP [[লড়াই\N_NN করে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10933	[[সে\DM_DMR]]_BLK [[তাঁর\PR_PRL বোনের\N_NN দ্বারা\PSP করা\V_VM_VNG সাহায্যই\N_NN হোক\V_VAUX]]_VGF [[অথবা\CC_CCD]]_CCP [[সাথি\N_NN সৈনিকদের\N_NN করা\V_VM_VNG]]_VGNN [[অথবা\CC_CCD]]_CCP [[তাঁর\PR_PRL কোচের\N_NN সাহায্য\N_NN করা\V_VM_VNG হোক\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10934	[[একটি\QT_QTC দৃশ্যে\N_NN]]_NP [[মিলখা\N_NNP]]_NP [[নয়\QT_QTC কিমি.র\N_NN ট্রায়ল\N_NNP রানে\N_NN]]_NP [[সেনাদের\N_NN মধ্যে\PSP নতুন\JJ ভর্তি\N_NN হওয়া\V_VM_VNG জওয়ানদের\N_NN সাথে\PSP দৌড়ায়\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10935	[[এই\DM_DMD দৌড়ে\N_NN]]_NP [[যে\RP_RPD]]_NP [[জিতবে\V_VM_VF]]_VGF [[তাকে\PR_PRL]]_NP [[বেশি\JJ খাবার\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[ভালো\JJ দুধ\N_NN]]_NP [[খেতে\V_VM_VINF দেওয়া\V_VM_VNG হবে\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10936	[[মিলখা\N_NNP]]_NP [[সবার\QT_QTF থেকে\PSP জোরে\RB]]_RBP [[দৌড়াতেন\V_VM_VF]]_VGF [[,\RD_PUNC]]_BLK [[এই\DM_DMD জন্য\PSP]]_NP [[রেসে\N_NN দৌড়ানো\V_VM_VNG]]_VGNN [[শুরু\N_NN করেন\V_VM_VF]]_VGF [[এবং\CC_CCD]]_CCP [[মাঝ\JJ রাস্তায়\N_NN বসে\V_VM_VNF পড়েন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10937	[[উনি\PR_PRP]]_NP [[রেস\N_NN থেকে\PSP সরে\V_VM_VNF যাওয়ার\V_VM_VNG কথা\N_NN ভাবতে\V_VM_VINF লাগলেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10938	[[তখনই\PR_PRL]]_RBP [[ওখান\PR_PRL থেকে\PSP]]_RBP [[ওনার\PR_PRL বন্ধু\N_NN সৈনিক\N_NN]]_NP [[দৌড়াতে\V_VM_VINF দৌড়াতে\V_VM_VINF আসেন\V_VM_VF]]_VGF [[আর\CC_CCD]]_CCP [[ওনাকে\PR_PRL]]_NP [[আবার\RB]]_RBP [[দৌড়াতে\V_VM_VINF বলেন\V_VM_VF]]_VGF [[৷\RD_PUNC]]_BLK
HED10939	[[কিন্তু\CC_CCS]]_CCP [[মিলখা\N_NNP]]_NP [[বারন\N_NN করতে\V_VM_VINF থাকেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10940	[[তাঁর\PR_PRL সাথিরা\N_NN]]_NP [[দৌড়ে\V_VM_VNF বেরিয়ে\V_VM_VNF যায়\V_VM_VF]]_VGF [[আর\CC_CCD]]_CCP [[একটু\QT_QTF পরেই\N_NN]]_NP [[‘\RD_PUNC দুধ\N_NN -\RD_PUNC দুধ\N_NN ’\RD_PUNC করে\V_VM_VNF]]_VGNF [[চিত্কার\N_NN করে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10941	[[তাঁর\PR_PRL আওয়াজ\N_NN শুনে\V_VM_VNF]]_VGNF [[মিলখা\N_NNP]]_NP [[দৌড়ে\V_VM_VNF তার\PR_PRL কাছে\PSP পৌঁছানোর\V_VM_VNG চেষ্টা\N_NN করে\V_VM_VNF]]_VGF [[আর\CC_CCD]]_CCP [[এমন\RB]]_RBP [[করতে\V_VM_VINF গিয়ে\V_VM_VNF]]_VGNF [[উনি\PR_PRP]]_NP [[রেস\N_NN জিতে\N_NN যান\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10942	[[বন্ধু\N_NN চিত্কার\N_NN করার\V_VM_VNG ফলে\PSP]]_NP [[তিনি\PR_PRL]]_NP [[আবার\RB]]_RBP [[দৌড়তে\V_VM_VINF আরম্ভ\N_NN করেন\V_VM_VF]]_VGF [[আর\CC_CCD]]_CCP [[রেস\N_NN জিতে\N_NN যান\V_VM_VF]]_VGF [[আর\CC_CCD]]_CCP [[তাঁকে\PR_PRL]]_NP [[এক\QT_QTC বড়\JJ গ্লাস\N_NN দুধ\N_NN]]_NP [[খাওয়ার\V_VM_VNG জন্য\PSP]]_NP [[দেওয়া\V_VM_VNG হয়\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10943	[[মিল্খা\N_NNP]]_NP [[সেই\PR_PRL গ্লাসটি\N_NN]]_NP [[তাঁর\PR_PRL বন্ধুকে\N_NN দেন\V_VM_VF]]_VGF [[,\RD_PUNC কিন্তু\CC_CCS]]_CCP [[বন্ধু\N_NN তা\PR_PRL প্রত্যাখান\N_NN করে\V_VM_VF]]_VGF [[এবং\CC_CCD]]_CCP [[মিল্খাকে\N_NNP]]_NP [[তা\PR_PRL]]_BLK [[পান\V_VM_VF করতে\V_VM_VINF দেয়\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10944	[[সে\PR_PRP বলে\V_VM_VNF]]_VGF [[যে\RP_RPD]]_CCP [[আপনি\PR_PRP]]_NP [[পান\V_VM_VF করুন\V_VM_VF]]_VGF [[বা\CC_CCD]]_CCP [[আমি\PR_PRP]]_NP [[ব্যাপারটা\N_NN তো\RP_RPD]]_NP [[একই\JJ]]_JJP [[।\RD_PUNC]]_BLK
HED10945	[[এই\DM_DMD দৃশ্য\N_NN দেখে\V_VM_VNF]]_VGNF [[চোখ\N_NN]]_NP [[জলে\N_NN]]_NP [[ভরে\V_VM_VNF যায়\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10946	[[এতে\PR_PRL]]_NP [[বন্ধু\N_NN হওয়ার\V_VM_VNG প্রেরণা\N_NN পেলাম\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10947	[[এই\DM_DMD সিনেমাতে\N_NN]]_NP [[আর\CC_CCD একটি\QT_QTC দৃশ্য\N_NN ছিল\V_VAUX]]_VGF [[,\RD_PUNC]]_BLK [[যেখানে\PR_PRL]]_RBP [[সেনাতে\N_NN ভর্তি\N_NN হওয়ার\V_VM_VNG আগেই\PSP]]_NP [[যুবক\N_NN মিল্খা\N_NNP সিংকে\N_NNP]]_NP [[জেলে\N_NN ভরে\V_VM_VNF দেওয়া\V_VM_VNG হয়\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10948	[[ভুল\N_NN কাজের\N_NN জন্য\PSP জেল\N_NN বন্দী\N_NN হওয়ায়\V_VAUX]]_VGINF [[বোন\N_NN]]_NP [[ছাড়াতে\V_VM_VINF আসে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10949	[[এই\DM_DMD জন্য\PSP]]_NP [[তাকে\PR_PRL]]_NP [[নিজের\PR_PRF কানের\N_NN দুল\N_NN বেচতে\V_VM_VINF হয়\V_VAUX]]_VGF [[।\RD_PUNC]]_BLK
HED10950	[[এটা\PR_PRL]]_NP [[মিলখা\N_NNP]]_NP [[বুঝে\V_VM_VNF যায়\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10951	[[তিনি\PR_PRL]]_NP [[ভালো\JJ মানুষ\N_NN হবেন\V_VAUX বলে\V_VM_VNF]]_VGNF [[বোনকে\N_NN প্রতিজ্ঞা\N_NN করেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10952	[[অনেক\QT_QTF বছর\N_NN বাদে\PSP]]_NP [[মিলখা\N_NNP]]_NP [[নিজের\PR_PRF বোনের\N_NN সাথে\PSP দেখা\V_VM_VNG করতে\V_VM_VINF আসেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10953	[[উনি\PR_PRP]]_NP [[ভারতীয়\JJ অ্যাথলিটিক্স\N_NNP টিমের\N_NN ব্লেজার\N_NN পরে\PSP থাকেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10954	[[বোন\N_NN]]_NP [[তাকে\PR_PRL দেখে\V_VM_VNF]]_VGNF [[আবেগে\N_NN ভেসে\V_VM_VNF যায়\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10955	[[তখনই\PR_PRL]]_RBP [[মিলখা\N_NNP]]_NP [[বোনকে\N_NN বলে\V_VM_VNF ব্লেজারের\N_NN পকেটে\N_NN হাত\N_NN দিতে\V_VM_VINF]]_VGINF [[,\RD_PUNC]]_BLK [[যেই\RB]]_RBP [[বোন\N_NN পকেটের\N_NN দিকে\PSP হাত\N_NN বাড়ায়\V_VM_VNG]]_VGF [[তখনই\PR_PRL]]_RBP [[সে\PR_PRP]]_NP [[তার\PR_PRL সেই\DM_DMR কানের\N_NN দুলগুলি\N_NN]]_NP [[খুঁজে\V_VM_VNF পায়\V_VM_VF]]_VGF [[,\RD_PUNC]]_BLK [[যেগুলি\PR_PRL]]_BLK [[একসময়\RB]]_RBP [[উনি\PR_PRP]]_NP [[মিলখাকে\N_NNP ছাড়ানোর\V_VM_VNG জন্য\PSP]]_NP [[বেচে\V_VM_VNF দিয়েছিলেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10956	[[সিনেমা\N_NN থেকে\PSP]]_NP [[ভালো\JJ বন্ধু\N_NN]]_NP [[এবং\CC_CCD]]_CCP [[মানুষ\N_NN হওয়ার\V_VAUX শিক্ষা\N_NN]]_NP [[পাওয়া\V_VM_VNG যায়\V_VM_VF]]_VGF [[যা\PR_PRL]]_BLK [[জীবনে\N_NN]]_NP [[খুশী\N_NN এনে\V_VM_VNF দেবে\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10957	[[বেশিরভাগ\QT_QTF মেয়েরা\N_NN]]_NP [[হলিউড\N_NNP -\RD_PUNC বলিউড\N_NNP অভিনেত্রীদের\N_NN কাপড়ের\N_NN]]_NP [[ডিজাইন\N_NN]]_NP [[,\RD_PUNC]]_CCP [[স্টাইল\N_NN]]_NP [[,\RD_PUNC]]_CCP [[প্যাটার্ন\N_NN]]_NP [[,\RD_PUNC]]_CCP [[প্রিন্টস\N_NN]]_NP [[পরতে\V_VM_VINF পছন্দ\N_NN করেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10958	[[দেশের\N_NN নামজাদা\JJ ডিজাইনার\N_NN মনীষ\N_NNP মালহোত্রা\N_NNP বলেছেন\V_VM_VF]]_VGF [[যে\RP_RPD]]_CCP [[কিভাবে\RB]]_RBP [[টপ\JJ এ্যাকট্রেস\N_NN]]_NP [[রেড\JJ কার্পেটের\N_NN ওপর\PSP]]_NP [[পুরো\JJ আত্মবিশ্বাসের\N_NN সাথে\PSP হাঁটেন\V_VM_VF]]_VGF [[এবং\CC_CCD]]_CCP [[আকর্ষণের\N_NN কেন্দ্র\N_NN]]_NP [[হয়ে\V_VAUX ওঠেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10959	[[করিনা\N_NNP কাপুর\N_NNP]]_NP [[:\RD_PUNC]]_BLK [[দবাং\N_NNP -\RD_PUNC ২এর\N_NNP গান\N_NN ফেভিকল\N_NNP সে...র\N_NNP জন্য\PSP]]_NP [[করিনার\N_NNP আফটফিট\N_NN]]_NP [[উনি\PR_PRP]]_NP [[ডিজাইন\N_NN করেছিলেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
HED10960	[[মনীষ\N_NNP বলেন\V_VM_VF]]_VGF [[যে\RP_RPD]]_CCP [[করিনার\N_NNP]]_NP [[আত্মবিশ্বাসের\N_NN অভাব\N_NN]]_NP [[নেই\V_VAUX]]_NEGP [[।\RD_PUNC]]_BLK
HED10961	[[উনি\PR_PRP]]_NP [[সব\QT_QTF রকমের\N_NN পোষাক\N_NN]]_NP [[সহজভাবে\RB]]_RBP [[ক্যারি\N_NN করতে\V_VM_VINF পারেন\V_VM_VF]]_VGF [[।\RD_PUNC]]_BLK
